timestamp,usedPEs,jobsRunning,JobsInLongQueue,JobsInMediumQueue
1.41260817225E9,118,13,0,0
1.41261177325E9,190,19,0,0
1.4126153755E9,130,14,0,0
1.41261897625E9,130,14,0,0
1.41262257825E9,130,14,0,0
1.4126261785E9,169,20,0,0
1.41262978E9,169,20,0,0
1.41263338025E9,205,21,0,0
1.41263698225E9,205,21,0,0
1.41264058425E9,181,20,0,0
1.41264418825E9,169,20,0,0
1.41264778925E9,169,20,0,0
1.4126513915E9,297,22,0,0
1.41265499325E9,233,21,0,0
1.41265859425E9,233,21,0,0
1.41266219525E9,233,21,0,0
1.41266579725E9,233,21,0,0
1.41266940625E9,233,21,0,0
1.41267300825E9,233,21,0,0
1.4126766105E9,185,20,0,0
1.41268021325E9,185,20,0,0
1.41268381425E9,173,19,0,0
1.41268741625E9,221,23,0,0
1.41269101725E9,175,24,0,0
1.41269461825E9,271,28,0,0
1.41269822225E9,261,29,4,0
1.41270182425E9,250,29,5,0
1.41270542825E9,245,24,0,0
1.41270902925E9,316,26,7,0
1.41271263125E9,316,26,12,0
1.41271623325E9,316,26,13,0
1.41271983525E9,436,36,11,0
1.41272343625E9,436,36,11,0
1.41272703725E9,381,39,9,0
1.41273063825E9,381,39,1,0
1.41273423925E9,375,33,0,0
1.41273784225E9,365,34,0,0
1.41274144325E9,282,28,0,0
1.41274504425E9,267,24,0,0
1.41274864525E9,272,29,0,0
1.41275224925E9,270,27,0,0
1.41275585225E9,256,24,0,0
1.41275945325E9,257,25,0,0
1.41276305525E9,293,24,0,0
1.41276665825E9,293,24,0,0
1.41277025925E9,293,24,0,0
1.41277386225E9,294,25,1,0
1.41277746625E9,367,32,6,0
1.41278106725E9,356,32,1,0
1.41278466825E9,356,32,3,0
1.41278827025E9,346,34,5,0
1.41279187125E9,447,36,0,1
1.41279547225E9,447,36,12,3
1.41279907325E9,447,36,26,5
1.41280267425E9,447,36,37,2
1.41280627625E9,447,36,46,3
1.41280988225E9,447,36,54,2
1.41281348325E9,447,36,60,2
1.41281708525E9,447,36,66,2
1.41282068625E9,447,36,74,1
1.41282428825E9,447,36,84,3
1.41282788925E9,447,36,89,3
1.41283149225E9,447,36,92,0
1.41283509525E9,389,41,82,0
1.41283869825E9,366,40,71,0
1.41284229925E9,366,40,60,0
1.41284590025E9,366,40,53,0
1.41284950125E9,311,43,40,0
1.41285310425E9,300,43,27,0
1.41285670625E9,300,43,20,0
1.41286030725E9,276,41,8,0
1.41286390825E9,322,40,8,0
1.41286751125E9,316,34,0,0
1.41287111325E9,315,33,0,0
1.41287471425E9,335,30,0,0
1.4128783155E9,394,30,0,0
1.41288191625E9,369,28,0,0
1.41288551725E9,368,27,0,0
1.41288911825E9,368,27,0,0
1.41289272025E9,296,25,0,0
1.41289632125E9,283,23,0,0
1.41289992325E9,307,25,0,0
1.41290352675E9,319,26,0,0
1.412907127E9,307,25,0,0
1.41291072725E9,247,24,0,0
1.41291432925E9,199,23,0,0
1.41291793025E9,198,22,0,0
1.41292153225E9,186,21,0,0
1.41292513325E9,186,21,0,0
1.41292873525E9,186,21,0,0
1.41293233825E9,174,20,0,0
1.41293594025E9,174,20,0,0
1.41293954125E9,174,20,0,0
1.41294314225E9,222,24,0,0
1.41294674425E9,222,24,0,0
1.41295034525E9,282,26,0,0
1.41295394625E9,354,32,0,0
1.41295754725E9,402,34,1,0
1.41296114825E9,402,34,1,0
1.41296475025E9,439,38,2,0
1.41296835225E9,451,36,1,0
1.41297195425E9,416,34,0,0
1.41297555825E9,392,32,0,0
1.41297916025E9,404,33,0,0
1.41298276225E9,428,32,0,0
1.41298636325E9,416,31,0,0
1.41298996425E9,392,30,0,0
1.41299356625E9,392,30,0,0
1.41299716725E9,392,30,0,0
1.41300076825E9,392,30,0,0
1.41300437125E9,380,29,0,0
1.41300797225E9,380,29,0,0
1.41301157325E9,368,28,0,0
1.41301517425E9,368,28,0,0
1.41301877825E9,368,28,0,0
1.41302237925E9,368,28,0,0
1.41302598025E9,368,28,0,0
1.41302958225E9,356,27,0,0
1.41303318525E9,356,27,0,0
1.41303678625E9,356,27,0,0
1.41304038725E9,344,26,0,0
1.41304398925E9,356,27,0,0
1.41304759025E9,392,30,0,0
1.41305119125E9,452,35,0,0
1.41305479225E9,452,35,0,0
1.41305839325E9,440,34,0,0
1.41306199525E9,416,32,0,0
1.41306559825E9,392,30,0,0
1.41306920325E9,392,30,0,0
1.41307280525E9,392,30,0,0
1.4130764055E9,392,30,0,0
1.41308000625E9,380,29,0,0
1.41308360825E9,320,27,0,0
1.41308720925E9,320,27,0,0
1.41309081025E9,320,27,0,0
1.4130944105E9,284,25,0,0
1.41309801125E9,284,25,0,0
1.41310161425E9,272,24,0,0
1.41310521625E9,272,24,0,0
1.41310881725E9,272,24,0,0
1.41311241825E9,308,27,0,0
1.41311601925E9,308,27,0,0
1.41311962025E9,272,25,0,0
1.41312322225E9,248,23,0,0
1.41312682325E9,248,23,0,0
1.41313042425E9,224,21,0,0
1.41313402725E9,224,21,0,0
1.41313762925E9,224,21,0,0
1.41314123025E9,224,21,0,0
1.41314483625E9,224,21,0,0
1.41314843725E9,224,21,0,0
1.41315203825E9,224,21,0,0
1.4131556395E9,224,21,0,0
1.41315924825E9,224,21,0,0
1.41316285125E9,224,21,0,0
1.41316645525E9,224,21,0,0
1.41317005625E9,224,21,0,0
1.41317365725E9,200,20,0,0
1.41317725825E9,188,19,0,0
1.41318085925E9,188,19,0,0
1.41318446475E9,188,19,0,0
1.41318806525E9,188,19,0,0
1.41319166625E9,188,19,0,0
1.413195268E9,356,33,0,0
1.41319886825E9,356,33,0,0
1.41320246925E9,356,33,3,0
1.41320607025E9,356,33,3,0
1.41320967325E9,380,29,1,0
1.41321327425E9,444,27,0,0
1.41321687475E9,420,25,0,0
1.41322047625E9,420,25,0,0
1.4132240765E9,396,23,0,0
1.41322767725E9,468,29,0,0
1.41323127825E9,452,27,0,0
1.41323487925E9,452,27,0,0
1.41323848325E9,440,26,0,0
1.41324208525E9,428,25,0,0
1.41324569225E9,416,24,0,0
1.41324929725E9,416,24,0,0
1.41325290325E9,416,24,0,0
1.41325650525E9,416,24,0,0
1.41326010625E9,416,24,0,0
1.41326370725E9,416,24,0,0
1.41326730825E9,416,24,0,0
1.41327091125E9,416,24,0,0
1.41327451325E9,416,24,0,0
1.4132781145E9,368,23,0,0
1.41328171525E9,368,23,0,0
1.41328531725E9,368,23,0,0
1.41328892125E9,368,23,0,0
1.41329252325E9,368,23,0,0
1.41329612625E9,404,26,0,0
1.41329972725E9,392,25,0,0
1.41330332825E9,392,25,0,0
1.41330693025E9,392,25,0,0
1.413310531E9,404,26,0,0
1.41331413125E9,404,26,0,0
1.41331773225E9,404,26,0,0
1.41332133325E9,404,26,0,0
1.41332493525E9,404,26,0,0
1.41332853625E9,392,25,0,0
1.41333214025E9,392,25,0,0
1.41333574225E9,380,24,0,0
1.41333934325E9,380,24,0,0
1.41334294425E9,332,23,0,0
1.41334654625E9,332,23,0,0
1.41335014725E9,332,23,0,0
1.41335374825E9,272,22,0,0
1.41335735125E9,272,22,0,0
1.41336095425E9,272,22,0,0
1.41336455725E9,272,22,0,0
1.41336816025E9,260,21,0,0
1.41337176125E9,260,21,0,0
1.41337536225E9,260,21,0,0
1.41337896325E9,260,21,0,0
1.41338256425E9,260,21,0,0
1.41338616475E9,260,21,0,0
1.41338976625E9,332,24,0,0
1.41339336925E9,308,23,0,0
1.41339697125E9,308,23,0,0
1.41340057625E9,308,23,0,0
1.41340418225E9,296,22,0,0
1.41340778325E9,296,22,0,0
1.4134113835E9,296,22,0,0
1.41341498425E9,296,22,0,0
1.41341858925E9,452,35,0,0
1.41342219025E9,388,34,0,0
1.41342579125E9,388,34,0,0
1.41342939925E9,376,33,0,0
1.41343300025E9,376,33,0,0
1.41343660125E9,376,33,0,0
1.41344020225E9,364,32,0,0
1.41344380425E9,280,25,0,0
1.41344740725E9,244,22,0,0
1.41345101025E9,232,21,0,0
1.41345461225E9,208,19,0,0
1.41345821525E9,196,18,0,0
1.41346181625E9,246,21,0,0
1.41346541725E9,226,23,0,0
1.41346902025E9,238,24,0,0
1.41347262125E9,238,24,0,0
1.41347622325E9,238,24,0,0
1.41347982525E9,238,24,0,0
1.41348342725E9,238,24,0,0
1.41348702925E9,226,23,0,0
1.41349063025E9,274,23,0,0
1.41349423125E9,274,23,0,0
1.41349783425E9,166,20,0,0
1.41350143525E9,166,20,0,0
1.41350503625E9,154,19,0,0
1.41350863825E9,154,19,0,0
1.41351224125E9,154,19,0,0
1.41351584225E9,154,19,0,0
1.41351944325E9,142,18,0,0
1.41352304425E9,106,17,0,0
1.41352664525E9,106,17,0,0
1.41353024625E9,106,17,0,0
1.41353384725E9,106,17,0,0
1.413537448E9,106,17,0,0
1.41354104925E9,106,17,0,0
1.4135446495E9,94,16,0,0
1.41354825025E9,94,16,0,0
1.41355185125E9,94,16,0,0
1.41355545325E9,94,16,0,0
1.41355905425E9,94,16,0,0
1.41356265525E9,94,16,0,0
1.41356625925E9,70,15,0,0
1.41356986225E9,70,15,0,0
1.41357346325E9,70,15,0,0
1.41357706425E9,70,15,0,0
1.41358066525E9,58,14,0,0
1.41358426725E9,58,14,0,0
1.41358787125E9,56,12,0,0
1.41359147225E9,56,12,0,0
1.41359507325E9,55,11,0,0
1.41359867425E9,43,10,0,0
1.41360227525E9,42,9,0,0
1.41360587925E9,42,9,0,0
1.41360948025E9,42,9,0,0
1.41361308225E9,42,9,0,0
1.41361668325E9,42,9,0,0
1.41362028725E9,42,9,0,0
1.41362388825E9,42,9,0,0
1.41362749025E9,42,9,0,0
1.41363109325E9,42,9,0,0
1.41363469525E9,42,9,0,0
1.41363829625E9,42,9,0,0
1.41364189725E9,42,9,0,0
1.41364549925E9,42,9,0,0
1.41364910025E9,42,9,0,0
1.41365270525E9,42,9,0,0
1.41365630925E9,42,9,0,0
1.41365991025E9,30,8,0,0
1.41366351125E9,78,10,0,0
1.41366711225E9,54,9,0,0
1.41367071325E9,30,8,0,0
1.41367431425E9,30,8,0,0
1.41367791525E9,30,8,0,0
1.41368151625E9,30,8,0,0
1.41368511725E9,30,8,0,0
1.41368871825E9,30,8,0,0
1.41369232E9,30,8,0,0
1.41369592225E9,30,8,0,0
1.41369952325E9,30,8,0,0
1.41370312525E9,30,8,0,0
1.41370672825E9,30,8,0,0
1.413710331E9,30,8,0,0
1.41371393125E9,30,8,0,0
1.4137175325E9,30,8,0,0
1.41372113425E9,30,8,0,0
1.41372473525E9,30,8,0,0
1.41372833825E9,30,8,0,0
1.41373194125E9,30,8,0,0
1.41373554225E9,30,8,0,0
1.41373914625E9,30,8,0,0
1.41374274825E9,30,8,0,0
1.41374635025E9,30,8,0,0
1.4137499525E9,30,8,0,0
1.41375355425E9,30,8,0,0
1.41375716125E9,30,8,0,0
1.41376076425E9,30,8,0,0
1.41376436525E9,18,7,0,0
1.41376796925E9,18,7,0,0
1.41377157225E9,18,7,0,0
1.41377517325E9,18,7,0,0
1.41377877425E9,18,7,0,0
1.41378237725E9,18,7,0,0
1.41378597825E9,18,7,0,0
1.41378958025E9,18,7,0,0
1.41379318125E9,18,7,0,0
1.41379678425E9,18,7,0,0
1.41380038625E9,6,6,0,0
1.41380398725E9,6,6,0,0
1.413807588E9,126,16,0,0
1.41381118825E9,130,20,0,0
1.41381479125E9,142,21,0,0
1.41381839325E9,250,24,0,0
1.41382199425E9,202,20,0,0
1.41382559475E9,202,20,0,0
1.41382919525E9,118,16,0,0
1.41383279625E9,58,14,0,0
1.41383639825E9,46,13,0,0
1.41384000125E9,58,14,0,0
1.41384360175E9,118,15,0,0
1.41384720225E9,106,14,0,0
1.41385080325E9,106,14,0,0
1.41385440725E9,106,14,0,0
1.41385801225E9,130,15,0,0
1.41386161525E9,106,13,0,0
1.41386521625E9,106,13,0,0
1.41386881925E9,82,12,0,0
1.41387242025E9,82,12,0,0
1.41387602225E9,82,12,0,0
1.41387962325E9,82,12,0,0
1.413883224E9,82,12,0,0
1.41388682425E9,82,12,0,0
1.41389042525E9,82,12,0,0
1.41389402625E9,82,12,0,0
1.41389763025E9,94,13,0,0
1.41390123225E9,94,13,0,0
1.41390483425E9,118,14,0,0
1.41390843725E9,34,12,0,0
1.41391203825E9,130,16,0,0
1.41391563925E9,130,16,0,0
1.41391924025E9,106,15,0,0
1.41392284325E9,106,15,0,0
1.41392644625E9,106,15,0,0
1.41393005125E9,166,16,0,0
1.41393365325E9,166,16,0,0
1.41393725425E9,166,16,0,0
1.41394085525E9,166,16,0,0
1.41394445625E9,118,14,0,0
1.41394805825E9,118,14,0,0
1.41395165925E9,118,14,0,0
1.41395526025E9,118,14,0,0
1.41395886225E9,94,13,0,0
1.41396246425E9,94,13,0,0
1.41396606825E9,94,13,0,0
1.41396966925E9,94,13,0,0
1.41397327025E9,94,13,0,0
1.41397687225E9,214,23,0,0
1.41398047325E9,310,25,0,0
1.41398407425E9,310,25,0,0
1.41398767525E9,346,28,0,0
1.41399127625E9,358,29,0,0
1.41399487725E9,358,29,1,0
1.41399847825E9,358,29,3,0
1.41400208025E9,370,30,5,0
1.41400568225E9,346,29,3,0
1.41400928325E9,358,29,2,0
1.41401288375E9,310,28,0,0
1.41401648425E9,298,27,0,0
1.41402008525E9,250,25,0,0
1.41402368625E9,250,25,0,0
1.41402728725E9,214,23,0,0
1.41403089125E9,202,22,0,0
1.41403449225E9,190,21,0,0
1.41403809325E9,166,19,0,0
1.41404169575E9,166,19,0,0
1.41404529625E9,154,18,0,0
1.41404889925E9,154,18,0,0
1.41405250025E9,154,18,0,0
1.41405610225E9,154,18,0,0
1.4140597025E9,142,17,0,0
1.41406330325E9,190,18,0,0
1.41406690425E9,190,18,0,0
1.41407050725E9,190,18,0,0
1.41407410825E9,190,18,0,0
1.41407771025E9,238,22,0,0
1.41408131125E9,238,22,0,0
1.41408491225E9,238,22,0,0
1.41408851425E9,188,19,0,0
1.41409211525E9,174,16,0,0
1.41409571725E9,232,15,0,0
1.41409931825E9,232,15,0,0
1.41410292075E9,232,15,0,0
1.41410652225E9,232,15,0,0
1.41411012625E9,196,15,0,0
1.4141137265E9,148,14,0,0
1.41411732825E9,172,15,0,0
1.41412093425E9,148,14,0,0
1.41412453525E9,148,14,0,0
1.41412813825E9,148,14,0,0
1.41413174E9,148,14,0,0
1.41413534025E9,148,14,0,0
1.41413894325E9,148,14,0,0
1.41414254725E9,124,13,0,0
1.41414614825E9,124,13,0,0
1.41414975025E9,124,13,0,0
1.4141533505E9,124,13,0,0
1.41415695225E9,244,23,0,0
1.41416055325E9,244,23,0,0
1.4141641545E9,292,24,0,0
1.41416775525E9,292,24,0,0
1.41417135625E9,292,24,0,0
1.41417495825E9,280,23,0,0
1.41417856025E9,304,25,0,0
1.41418216125E9,304,25,0,0
1.41418576425E9,304,25,0,0
